latitude,longitude,elevation_m,slope_deg,aspect_deg,topographic_wetness_index,terrain_ruggedness_index,annual_rainfall_mm,annual_temperature_c,summer_temperature_c,winter_temperature_c,solar_radiation_mj,potential_evapotranspiration_mm,relative_humidity_pct,frost_days_per_year,drought_index,clay_pct,sand_pct,silt_pct,bulk_density,soil_depth_cm,coarse_fragment_pct,available_water_capacity_mm,soil_ph,organic_nitrogen_pct,available_phosphorus_mgkg,exchangeable_potassium_mgkg,cation_exchange_capacity,ndvi_mean,evi_mean,ndwi_mean,soil_moisture_pct,soil_quality_index,climate_stress_index,erosion_risk_index,soil_organic_carbon_target,36
-35.62887826,172.6757323,487.8875706,10.55767374,158.1655957,12.31831618,6.376381774,2190.238967,8.529827214,13.57447608,2.745744089,14.80115812,1038.265046,79.34979805,29,0,18.70977938,29.28436026,52.00586036,1.133624601,123.7710289,2.582469107,126.4942975,5.683728615,0.492997255,15.75619633,204.0391839,21.14259383,0.572642699,0.409938912,0.056946704,48.17927151,87.29644092,17.2625539,29.97204801,78.46287917,
-40.12381726,178.3536299,417.7988702,18.4616285,58.54797135,5.879590854,4.169488044,1894.81135,7.392079748,13.78513677,2.160405533,14.98957028,781.3879567,74.24785985,29,0,16.46607086,30.03743394,53.49649519,1.288256382,105.1654931,37.63009187,138.3508089,5.736895366,0.167824715,14.4990521,262.0683738,17.66540113,0.598786959,0.412853783,0.218924193,13.42241915,66.4063364,13.07327945,66.34515278,44.94761714,
-34.79211992,172.9639566,349.5666492,18.01120961,270.4130466,8.414204827,5.349740705,1207.644904,7.590284085,13.99699044,2.617630293,17.05205073,812.0937848,74.9019466,24,0.151267519,38.04048263,24.06616105,37.89335632,1.286197575,100.762227,19.99907457,82.0659101,6.748496376,0.469952208,28.63914145,272.380997,19.62986656,0.70735747,0.663957163,0.254073435,42.14058641,76.60548865,26.09308484,30.61978289,83.80208516,
-36.61581793,171.1244764,699.5854555,11.964015,59.94030975,6.927997073,4.726262985,1418.59426,7.17125032,11.95435139,2.878090717,13.67038331,883.1954276,65.63798969,23,0.099911903,18.8991518,62.2857943,18.8150539,1.254027505,92.63618853,23.14859644,185.294396,6.046324992,0.436776748,7.931447943,85.44122694,20.48942289,0.759032057,0.607210847,0.348057881,49.28078109,82.80534618,16.71767001,54.68923621,70.01815054,
-34.02685656,177.0266407,307.9570656,7.004362913,173.7122362,7.900201461,4.149246063,831.2307168,16.57387223,22.30405933,11.86121547,18.74033387,807.599503,88.46593358,28,0.467620569,35.76212498,48.39556488,15.84231014,1.2818217,88.82291667,3.352977964,117.3791795,6.68745443,0.493697798,21.11834401,78.78809533,7.08585373,0.583813306,0.519404886,0.178218006,41.97816751,75.7066132,15.43894864,33.79259415,59.64495388,
-42.4407464,172.4087752,257.7358931,10.03512478,249.628897,8.224194118,6.23982811,400,11.45641223,17.61101635,5.562463911,14.32817266,1042.025583,91.02179299,23,0.766519499,59.96031487,12.64870122,27.3909839,1.320902416,82.21072587,36.80888602,78.08054864,6.013682209,0.158832499,14.68067807,240.1903442,18.34102755,0.419264815,0.330117957,0.444091316,34.34190412,53.8044602,45.29659103,34.0632398,54.04237436,
-37.02655224,172.1347326,784.904885,16.43302166,82.15130302,7.347619717,3.263248439,1472.646147,18.12797329,23.84841665,12.3160647,15.68989483,903.2158997,73.7803119,18,0.189139435,32.08799324,64.92997572,2.982031037,1.049883974,119.5301994,6.049209371,207.8284728,7.09683565,0.373835418,17.19466788,243.4126682,11.78252983,0.596771063,0.443916323,0.144288589,30.60871033,67.26505075,9.56647239,51.26978663,64.59511786,
-41.77489812,172.3740624,19.15055584,5.366412517,27.37083875,6.640414934,5.29922202,777.1069731,13.10542189,19.67230179,7.856715004,12.85704125,1042.661408,75.51871258,27,0.671423582,11.24813077,65.89479156,22.85707767,1.037958916,81.06127915,35.25922723,175.4707563,7.34338996,0.307608236,16.7465389,219.6226935,16.28648576,0.4968769,0.532262991,0.399288556,8.852774965,57.3652494,36.00795202,15.016989,44.60836505,
-40.76161694,177.008205,163.1594806,9.71447317,202.7878114,7.905578524,5.829426123,1425.750869,7.390672813,13.91946822,3.331748869,11.54641203,870.2101585,86.29053413,37,0.341840021,41.71507545,43.0171885,15.26773605,1.074714616,124.8686409,7.73516298,134.3073091,6.327096635,0.422819811,23.00763917,33.52839398,20.50097228,0.823664858,0.63252784,0.323055092,33.93484482,83.09220121,19.57424071,23.0581672,78.1711,
-38.84242898,176.81524,224.3533858,6.319596465,19.51295886,7.862056475,7.695054382,2059.084545,11.40568396,17.61739875,6.891016952,14.65020368,1118.48408,87.87796672,29,0.039144065,22.9448232,28.89804736,48.15712944,1.106412346,67.87094021,7.443261144,127.8625749,5.857900395,0.574890195,27.3016474,169.796445,19.29127176,0.655601437,0.552841711,0.149821009,35.5330847,85.01437078,10.04085446,35.27997774,81.24260665,
-35.64219752,171.2457599,821.2906728,5.295913567,211.5967115,8.647677808,5.10434238,449.5760998,13.87784074,20.7955112,10.23201875,12.43749549,669.703683,83.17328428,24,0.523598216,57.03468332,19.64675596,23.31856071,1.346909746,79.35387494,5.952996752,132.7819781,5.303166303,0.349102561,23.51213316,98.98777687,19.77265088,0.654725761,0.520317089,0.292126625,33.5825652,68.05319034,27.6992638,15.479158,63.19906606,
-34.2069149,170.3328982,468.9499098,9.269147337,271.2594735,8.968935698,2.61623869,400,12.93293741,18.92923444,8.294111216,11.94158103,835.006591,84.97985032,32,0.518575978,21.68832518,25.67486474,52.63681009,1.080631134,167.7989344,6.299145336,136.992986,6.587870841,0.389014766,18.93884789,151.2302571,17.95733534,0.52266099,0.467832461,0.439676613,12.17256713,71.58863984,27.15993589,29.93730942,52.02258644,
-37.01244562,172.3950643,152.652241,7.035014304,118.553757,9.621992922,6.349604666,832.6225591,10.69028671,16.80360711,7.363643597,14.88824217,1000.776203,64.66262982,37,0.600226957,56.63279405,62.58446936,0,1.271220059,120.5712635,26.79630388,186.9057801,6.151401627,0.29048883,16.0343943,191.3182882,3,0.468336209,0.442635311,0.396052289,37.25766279,60.59028481,37.06780949,25.4739827,67.97835452,
-41.56903183,173.4460426,141.9396646,12.16456989,175.8057873,9.123287722,3.223809454,1524.05563,14.66557043,20.94821847,10.00577778,10.98539667,778.4836826,67.66179524,29,0,10.91376825,22.38281839,66.70341336,1.20705006,62.47900145,0.088176614,85.68824933,6.459434542,0.397624318,10.35224281,115.1035073,20.17862852,0.742584782,0.552839934,0.377832247,37.90717016,77.14935121,7.546894691,39.51998666,63.48300937,
-41.52235897,169.0983837,836.9233562,7.120558654,334.3542618,8.264447998,3.659804601,1700.121318,8.841062615,13.74275944,4.51135631,14.03314847,726.3467679,94.8071344,25,0,58.91915052,18.96060187,22.12024761,1.222099355,115.3128732,31.97531702,167.9743709,5.760743285,0.468078175,18.84719616,132.0792008,14.8351595,0.675204343,0.533807922,0.175019717,34.29161891,72.43292604,4.648136777,26.71456827,86.42746556,
-37.41143008,176.3214161,142.3998958,8.620516487,169.5991911,7.486994001,4.000260669,1523.474074,12.51435346,19.09454335,7.529232064,15.07956374,640.7400762,75.45603773,27,0,23.67216942,29.64195736,46.68587322,1.283142608,118.9627918,29.12553616,97.30329319,5.544592073,0.454411684,27.52559586,214.570156,17.95890664,0.610095176,0.387955913,0.163585822,33.42131021,76.75355401,7.967215552,7.519916339,64.57513793,
-43.89589711,172.324276,249.0757605,2.588294698,358.7594621,4.934173208,4.630458818,1315.14113,14.3663227,19.75304402,10.14792428,18.21229838,946.2319229,74.84668356,31,0.409118546,49.08162319,28.0901807,22.82819611,1.309822772,110.2467829,16.62183622,176.5536312,6.75640121,0.480739924,25.72361098,259.5650704,11.90814684,0.79804284,0.628332527,0.164318007,18.7795894,82.37249163,14.62408612,24.24069367,70.68253897,
-45.56383653,170.3425921,300.4092032,16.96647336,56.52086809,8.310654223,7.585607158,1206.738219,10.87280451,16.65977081,5.142208403,14.58829876,1039.016354,88.96380208,27,0.448398685,33.31597828,54.39926643,12.28475528,1.334854803,87.52670434,33.2544391,75.79505579,6.308813225,0.327824632,38.01131009,289.9344143,17.60647071,0.551673182,0.491777533,0.148433619,33.79818394,67.66972289,29.70518722,38.63334161,62.2534723,
-42.38991195,167.3886729,601.480988,17.18988731,255.2162049,10.18894643,6.303911845,1249.480525,13.47878339,20.02560075,10.12361604,16.17346769,847.477856,68.569324,32,0.131372964,28.52372428,33.04637603,38.42989969,1.280600402,73.14137245,27.89728163,92.01187071,6.679693869,0.270016237,26.29230201,232.7196021,16.34150173,0.842233597,0.724484133,0.222093633,16.89450952,66.77865008,8.323203797,36.90957721,58.30281124,
-43.26589311,169.1049871,279.3688365,4.615645284,234.9426954,6.465924947,2.799972928,1673.589011,11.60877099,18.05556068,8.204029105,11.18996411,988.3908487,79.85725973,34,0,57.89990922,22.2100329,19.89005788,1.123123155,120.2782388,38.84504636,121.4494427,7.785931172,0.24604831,23.46715458,236.0628638,13.49464832,0.617941417,0.586067093,0.041460834,38.56807529,65.65878548,7.810402621,14.7298592,63.86846375,
-43.14799443,178.3406552,121.0397437,4.993433864,314.0297329,6.66370964,8.025265803,942.3269359,12.58741253,17.16637961,7.858661486,11.25335038,1188.608545,94.35313701,27,0.659754837,57.09155807,18.64058425,24.26785768,1.467646514,90.62022156,26.32575331,151.575794,6.763349612,0.377403805,17.14701773,213.7602436,16.57858531,0.589457998,0.509417474,-0.064171611,37.98456065,70.10430204,35.16977753,17.31815567,70.96884476,
-43.96309924,169.9662959,638.3061514,10.97966455,33.27955632,10.61090515,7.122181249,1216.657985,13.24115663,17.82924433,7.978141286,17.58933683,1039.646752,69.48579614,17,0.533331801,40.20037901,39.74477441,20.05484658,1.259211102,60.63663574,25.13429731,161.1601224,8.188586007,0.281801575,16.02466282,167.7115331,12.98904115,0.616106903,0.471714911,0.24465321,25.42534285,67.87046534,34.76058649,16.93895168,68.98887455,
-46.45278853,168.1951708,628.7708325,6.514074174,100.8743729,11.26497979,5.833187686,738.1648998,11.10409875,16.10798188,6.516360628,12.8891198,1022.716134,61.19485214,30,0.71071876,56.96383657,66.85881629,0,1.619253167,80.59640893,4.199490866,128.4874804,6.68687387,0.300006111,13.84380166,144.34983,10.25737908,0.519962262,0.409358782,0.465061065,22.78335801,64.85937014,37.15193538,8.046467706,54.52671885,
-46.76763885,171.9887463,1147.710781,11.87946532,47.58452127,6.330248787,0.365176052,1343.6821,16.15700195,22.35821354,11.48494827,12.03981093,834.0329,65.48297413,21,0.127361768,49.43212303,34.88211968,15.68575729,1.32270154,54.65635374,35.67428366,124.1800244,7.150769053,0.538638453,26.1909814,206.9440958,22.17492679,0.739634368,0.545905867,0.275755092,24.34749335,76.04133917,11.12185206,31.47688795,70.13484235,
-34.15960893,169.9921407,501.4792962,24.55314886,335.914244,13.10298843,3.311838381,1207.28369,12.76219831,20.06876554,7.668721245,11.96618697,840.9000324,70.66859602,24,0.178245943,28.16689379,12.20705677,59.62604944,1.26252199,69.33195908,24.99457995,185.4353945,6.46630286,0.442839326,36.93772658,297.2712132,23.82998788,0.681677301,0.504334352,0.335951099,31.33581702,79.07538909,14.2496499,51.45147652,80.5595135,
-41.43894926,166.4570703,136.5933149,4.819978668,153.5887169,8.834984234,5.018076884,2234.567316,13.65123513,19.16959217,8.154316974,13.9713568,953.8474786,67.30915711,14,0,54.80000668,26.41653295,18.78346038,1.210466308,114.7987362,18.93343279,90.75125374,5.198805234,0.386530258,10.59349558,161.8572695,27.41867981,0.726663854,0.644803442,0.273548267,49.43400982,71.87177978,7.502854879,11.71446837,79.64840637,
-42.00375359,170.2008878,1112.046434,17.89650902,327.6237044,9.846911883,8.310852404,608.8592805,15.39871774,20.45718929,10.82605554,16.91507004,896.0696795,78.89982367,15,0.470167864,27.93644616,29.70360125,42.35995259,1.361444647,90.58282625,0.380734882,215.4044527,6.917744991,0.31778224,14.30653113,201.3103397,10.83495761,0.487510286,0.35244563,0.308303489,31.34066028,66.44631988,27.57310488,19.95314474,50.84110576,
-38.16458532,173.0734121,299.5346493,4.109953126,105.986518,7.295721341,7.65093714,1574.980158,13.76542853,18.82840573,8.575821952,8.449559065,970.7119976,75.4142462,37,0.215277191,57.30890942,47.16572357,0,1.076271131,123.0682529,20.04914709,183.727752,6.105197878,0.435921869,36.37227841,220.4204109,20.19008994,0.659222115,0.516037757,0.203902728,53.88631069,80.01322474,14.79239402,16.96887408,81.44301394,
-44.16269946,173.1722608,742.2764709,5.372695663,45.49251649,8.516309098,3.069137991,995.0759682,9.142450988,15.57960345,3.159232984,22.88450372,505.7606028,92.91429826,14,0.043477259,35.79631658,62.05839273,2.14529069,1.103962985,69.96820855,23.38444189,105.7523863,5.756155675,0.299996602,8.764131669,120.8646511,21.24354759,0.535237133,0.468317028,0.136510694,31.54962091,66.71931784,17.14570979,19.61269014,65.4202056,
-34.65050461,170.635266,1086.874989,11.04731019,106.7534183,8.851655058,1.639467882,1529.766435,14.16278782,21.23796802,10.53164572,15.19733505,811.576119,74.47272808,28,0.194688704,46.93728896,67.85074177,0,0.92596492,59.10874188,28.4611684,138.5293671,5.252595322,0.503862776,13.17796424,173.0965957,21.90521087,0.611836807,0.495052627,0.397961329,34.12121824,79.92160134,14.86399439,23.99544098,79.0207701,
-36.77751481,171.8149358,443.4863712,14.80369849,214.9827694,6.200930469,4.635172568,1499.539737,12.75792189,19.77567539,6.493126421,12.39204831,1065.296844,78.72472472,18,0.396396025,41.85082004,24.10448034,34.04469962,1.182554642,105.4809433,6.779499497,154.6666646,6.730641742,0.475949491,47.97826279,199.1485039,18.0499282,0.466553605,0.347812545,0.264179575,34.07954403,69.78422192,17.84498022,49.02585888,59.7747652,
-45.83765697,178.5517329,404.3905921,24.05315409,304.283733,11.30699582,5.280764678,1084.244577,9.890206063,15.21527654,3.701469942,14.50331292,620.6272402,76.0149547,27,0,46.67797223,61.21982656,0,1.152427163,64.2181014,3.84204467,56.13189397,6.625873395,0.462497919,18.87888902,273.6805821,29.35189864,0.519407977,0.360062247,0.248610596,21.55357933,74.02912954,17.41216387,53.15580355,70.20580308,
-41.57144991,170.9055302,502.7270536,29.71953072,138.7406496,7.921625958,2.517570132,787.3847112,15.42132132,19.9039052,11.25757803,12.08610837,785.195446,82.07764898,23,0.501109385,19.02738895,15.70436812,65.26824293,1.207174057,73.95028954,22.85838739,206.5983417,6.159347341,0.305820055,34.85205143,180.5109232,15.1672815,0.746009407,0.563591792,0.447023437,18.21742942,65.30361862,27.54094727,71.83807117,52.40018563,
-35.571462,169.3569486,571.564535,7.66770758,329.3311173,6.999803674,3.258186322,777.3761593,8.91121554,14.99495915,3.390648378,15.52221249,863.7301845,67.36223952,21,0.505565794,54.46157794,43.81666622,1.72175584,1.175913699,77.04864387,33.67678281,204.4974454,6.836687871,0.281893986,7.867141762,211.5289836,8.417679325,0.687212294,0.525323255,0.225284817,39.46042422,65.64126373,21.74726107,31.46548605,61.65484215,
-34.71848371,169.1650716,826.8221829,9.635825759,87.92354148,5.682371957,9.232287148,1242.05688,10.34255643,17.82439001,6.876040157,12.57913872,626.3818322,71.19691588,22,0,51.11796754,30.74717517,18.13485729,1.374286555,98.99765905,25.63744641,140.6670902,7.195511517,0.62036922,26.30490471,128.1091741,26.58674428,0.543656235,0.413579502,0.279981691,27.5143479,75.07748887,8.342420802,25.48975985,77.10825997,
-40.92378035,171.95094,361.6409713,12.33982953,249.6746474,9.124705827,4.251955216,910.8176802,10.73887631,17.1707618,5.437326701,15.41628647,987.5398538,88.06990002,31,0.547592897,41.54771635,17.30866386,41.14361979,1.424632552,59.56640573,30.62365446,217.8563037,6.821494294,0.079428741,28.73916499,133.2508956,23.0481581,0.539180986,0.481128917,0.076007525,33.25253963,47.90552531,42.74560912,33.68213277,52.82199304,
-39.02565194,175.8737619,427.6036098,9.313419954,264.8568062,8.511774965,4.398347794,1107.913493,8.172897773,12.8152794,1.807975372,13.53816476,958.6045881,82.47276166,23,0.428759016,20.59256446,21.67925334,57.7281822,1.004757678,97.2704051,14.38431932,144.0921508,7.084327319,0.499067495,35.70421884,233.480769,25.39499331,0.484131421,0.471976807,0.282555975,25.63748033,76.78374659,32.63922826,28.00461916,68.03580175,
-44.8285587,168.6778464,272.0143062,7.602499635,98.62665096,6.048706373,10.65261196,703.4325671,11.94555995,17.87836018,7.99139936,16.76398681,602.1056708,85.43754168,27,0.321152022,38.65074773,26.12158005,35.22767222,1.277109551,123.3846286,7.994694287,128.3657067,6.013424362,0.306570311,39.10407278,266.5383704,9.620325787,0.539784363,0.3429595,0.316517099,34.28491018,63.00021697,25.05809167,14.40570284,53.09257814,
-34.11480786,175.2208497,270.8547264,6.168838846,9.709156188,8.280179091,4.322544572,1403.153961,10.00929348,14.99963559,5.768265996,20.15825818,850.2644929,71.60032104,21,0.100681549,31.80398982,53.02779462,15.16821556,1.301536464,83.61154095,10.58050578,120.5276837,6.490992762,0.498379827,33.32784621,200.7567284,8.900229522,0.509134657,0.253044716,0.276577146,25.70759624,72.61892516,19.50151496,12.31932613,63.97361561,
-43.98826788,166.2749477,198.6626635,14.94746713,131.4854431,8.975805476,2.977373352,842.9450932,12.67917011,19.00906554,7.317925804,12.86498921,861.3841403,90.25734438,26,0.528270406,10.89957709,69.43565195,19.66477096,1.139156477,78.58170572,8.302554377,124.391257,7.117944952,0.460659545,26.33830651,149.3949559,18.48000901,0.780874761,0.750543493,0.321059761,40.03155647,88.5746811,21.10059271,39.61723561,70.48654513,
-34.74448694,171.4461287,287.4007218,24.17938281,16.27061303,7.210041715,3.581653746,1033.409009,17.1796654,23.13670577,12.52638998,14.85168936,996.8708381,69.34130888,23,0.752802517,56.15859876,11.92100593,31.92039531,1.289182869,104.6442464,36.45451136,96.96834141,6.320234433,0.331568665,25.28543087,136.2058686,11.81552132,0.604683839,0.498073125,0.076709265,24.73694568,73.24611172,27.45784724,47.50768584,52.46755378,
-38.55459356,176.0862458,177.8159692,2.283939777,324.2713591,8.747080205,5.583165054,1726.342205,11.88218801,17.60951292,6.691010562,16.98842143,1010.036764,69.57258279,21,0.04266978,48.45833311,57.94259099,0,1.038354815,92.98269693,37.13274601,118.6202034,5.755677618,0.209963821,21.48059569,229.7444295,18.38533082,0.544838784,0.460345643,0.241045137,40.1994315,57.78660207,9.022851953,2.882145317,77.51403459,
-39.09942167,170.4035284,762.6802783,8.103645277,343.2690947,8.009464971,4.050225983,1259.31462,13.44591928,18.81516976,6.001817925,18.66222068,1021.714667,74.42100415,30,0.326442306,54.88105414,40.68092272,4.438023145,1.361976871,93.40923247,23.10554472,120.3700562,5.723950273,0.246260201,18.40939474,189.5554701,9.893095258,0.67747353,0.587990467,0.133935132,34.39791048,62.55210823,20.1296895,25.66474604,55.34725094,
-40.33504936,173.3285823,653.7295279,2.340575751,264.7367697,7.560768444,4.739706635,1502.221542,11.94188548,18.36788723,7.356682523,16.12925385,1058.0034,89.16606294,22,0.302872342,40.15638487,16.96756032,42.87605481,1.039663319,115.3689174,25.71401836,160.3206912,5.54512303,0.343289417,6.387842484,57.35708473,7.285416537,0.604503919,0.415912582,0.453104332,8.933204874,81.73762991,18.94542659,23.54519947,65.05098579,
-44.00129245,168.66473,384.0186783,14.32272262,261.6064507,6.080010781,4.91408689,817.8933383,11.0531843,18.24717583,7.62115843,12.7484579,931.309022,68.80189143,14,0.38007924,26.61835717,23.93613727,49.44550556,1.4199321,101.8212878,35.29529275,157.7827903,6.210186585,0.220747501,11.68238613,107.5539462,14.12100554,0.619950765,0.49027719,0.08748675,24.3712417,55.32793783,27.59278828,24.15342302,42.91282526,
-44.70513558,175.6459401,493.1665792,5.263691606,86.72136099,8.398101199,11.29573222,1310.769117,14.19155748,21.80976896,9.851246387,11.38670758,1126.042872,62.26314405,18,0.454189644,31.97969805,35.54950726,32.47079468,0.990355426,84.59496622,12.65742719,165.2808948,7.646114006,0.424741586,19.17585658,163.3999958,14.28955502,0.640775279,0.552841546,0.187699728,21.97893331,81.53593512,27.45623316,29.56577523,62.85631237,
-44.13367928,166.6796283,198.8755469,21.96119467,26.61320756,3.851925813,6.425291395,1372.484865,9.183453291,15.59682297,3.998448132,15.81221354,987.5384825,88.29456449,23,0.397082164,51.46371681,53.45790343,0,1.314925225,77.26276299,10.6069089,154.1972208,5.925006943,0.474620326,28.80164739,249.1057447,16.37534295,0.548118738,0.459234074,0.233793958,26.59344532,74.56389108,33.079755,47.01753576,67.3435117,
-44.57630259,177.0830544,403.0036974,8.600838689,288.7576689,10.87620428,3.097889471,813.7690736,14.99064882,22.26125437,11.27015001,17.01631734,893.7277763,68.29545389,30,0.482658871,19.96892478,24.45100543,55.58006979,1.440500127,113.680964,35.81360476,143.2708271,5.852743376,0.576203585,35.12516753,181.5621289,16.75886869,0.709201953,0.573214938,0.328687288,34.34368653,82.32572665,35.06569828,15.99764816,70.66655033,
-36.86540184,168.576553,902.8669329,14.45743111,201.2982954,10.37453249,4.651590458,1224.400651,9.678440627,14.66722157,5.362578447,16.55846836,1160.983188,86.61336916,21,0.41886388,17.5740609,48.37646704,34.04947206,1.01949538,72.2279931,7.519826648,144.5062836,7.456326279,0.53997481,31.56783918,117.0805604,23.1139713,0.623277512,0.453057114,0.100474345,29.43617683,81.85859502,20.02573409,14.28770519,75.03419868,
-42.44837163,177.3671744,882.2160963,4.726453172,245.3859111,5.950982329,6.606068527,1031.661628,16.04484129,21.70960943,9.86114224,16.94261531,787.3444234,68.31770814,23,0.363461919,15.02177547,26.4160036,58.56222093,1.227779879,101.3217692,39.947931,188.7621947,4.675717853,0.197975928,2,41.09884427,21.45969088,0.546449376,0.48082644,0.323211282,24.89663124,66.13954509,21.22484265,30.38113426,43.55476721,
-46.2480452,170.5828801,1162.847049,10.71413952,280.6707845,5.122180099,7.165705908,1308.813882,10.8978153,15.93935481,4.265829092,11.17667084,915.9772087,73.07750483,22,0.293330821,14.97283258,59.47193568,25.55523174,1.552457638,97.28917875,31.88855591,166.576848,4.5,0.413068933,20.63391595,205.9318048,16.85907164,0.699133279,0.58600453,0.251436666,31.96785033,69.84005003,21.63932387,21.0930703,61.74040621,
-34.40166581,175.3948865,761.4433767,10.62509393,147.3963368,10.3384526,1.791174033,670.7685772,9.525422877,15.03696248,4.919724055,13.28784501,931.8795548,91.45002093,25,0.654901713,34.33014549,28.34393595,37.32591855,1.104065546,84.32992739,35.38205475,107.2221608,6.425039743,0.395994065,24.06114717,141.820201,21.05273048,0.666275716,0.541841104,0.002796509,20.95488215,82.73240136,39.25162855,5.389257358,67.1180616,
-35.5107835,170.1499289,525.1731469,12.91388789,52.03677239,7.667755451,2.165776853,780.1887962,12.3054195,17.27969338,7.673331694,14.52743454,978.2117229,88.72278662,30,0.652604979,46.81165694,59.34964384,0,1.259568333,44.17796883,10.53955317,189.735488,6.454725282,0.531168177,11.82077478,209.7445712,21.97241708,0.627295847,0.568090373,0.151342818,17.72087957,85.37700082,30.1252016,6.578133052,65.64374779,
-34.93922032,177.7768517,734.2622824,5.820889683,286.2132478,8.119676274,5.939932459,642.7580654,7.281676261,14.91038452,3.508597085,15.73701363,830.6432158,90.19292828,28,0.59908405,54.5198304,29.30141492,16.17875468,1.192796028,123.9584977,34.02715063,162.4821263,6.979849226,0.229846796,21.37113827,127.4631265,16.30415058,0.406776783,0.297253072,0.173743402,26.4044458,54.64341133,39.67015571,0,56.19538724,
-34.06619831,167.6462826,147.1448739,20.67603233,163.3556301,8.047768894,3.724517507,739.8243128,8.778167125,14.40538505,3.524425771,15.83032528,806.3925594,70.96806323,30,0.434760774,38.39524906,42.91271151,18.69203943,1.180334089,37.83561854,14.41395115,139.0467083,7.250101887,0.385901719,24.57129499,222.2218509,17.41750244,0.696273154,0.636244823,0.240356689,33.81990792,72.06494855,27.88498152,40.68407413,68.9122142,
-44.73936176,168.3207573,696.7274734,12.37301658,297.6927231,5.371911546,3.443581069,949.7583219,13.4222388,19.280829,6.03221889,16.02080968,1071.850008,78.49649008,17,0.629775137,34.81078726,57.45448658,7.734726151,0.877353972,31.89742722,17.11148995,135.9331839,6.369787704,0.272206604,28.86487577,273.69383,19.16990521,0.534365477,0.401563342,0.132683058,27.81090702,68.16268589,31.83099483,39.47827749,50.93970222,
-41.84885375,172.4093916,779.3314473,23.39911935,157.5716928,9.57091759,5.374158033,1405.192976,15.53151415,19.9856355,10.9001658,9.101092961,727.9255972,80.25949754,20,0.07285449,29.36028714,15.77079805,54.8689148,1.390927316,107.0187555,25.86220846,104.0186998,4.76802627,0.362954194,26.96330838,282.195465,17.23157904,0.63065587,0.489905325,0.485154631,30.91376362,66.11771493,0,45.20607619,68.58119462,
-37.14289982,167.0651997,397.9298436,2.645990651,78.12590704,8.897753085,6.581523085,1236.840723,10.23692458,14.22959792,5.570321055,11.03363841,1083.338586,82.24361924,28,0.502537756,25.0336648,20.04243278,54.92390242,1.064291876,109.1592985,38.28716497,166.0853579,6.905802798,0.42553502,36.49712499,142.9857282,16.32256864,0.626153003,0.511318151,0.14942347,40.68963904,82.08719336,25.54616714,1.541400387,67.16023323,
-37.95173197,168.5477424,432.0320413,10.78203868,61.561806,8.037545443,4.522140438,1235.564143,15.82540183,23.52505944,10.32909004,15.15211239,887.5149911,75.73663085,18,0.2567269,11.67669773,67.39621073,20.92709154,1.290261162,69.21306879,21.57841027,159.5428551,4.736414523,0.430938679,11.33165107,55.62384232,18.50894288,0.611227242,0.435738909,0.496186342,34.08942288,76.8134428,4.53388316,22.58859526,51.9623473,
-44.99935322,178.268963,336.6142297,8.349691936,267.8118324,3.462204393,1.113892184,809.5188704,10.76101327,16.52199768,6.212889906,15.45817845,937.6913171,90.46413193,24,0.563942467,46.54400557,20.88781341,32.56818102,1.263737116,127.5734198,24.24821571,185.4491746,6.284186619,0.300294462,23.89896669,149.1441607,19.97221908,0.577427832,0.382285988,0.422125634,30.78056586,65.76972657,37.59562287,26.94183535,49.55528088,
-36.39416938,178.6943656,388.6994811,30.15954346,206.9600842,9.007219877,3.942852635,1191.003469,12.54642627,20.84047839,7.98079588,14.52843529,824.7686029,63.22675752,25,0.079485869,13.54078096,63.83187428,22.62734476,1.305814939,63.01040715,36.05404644,164.611167,6.870893904,0.290944643,26.67467268,134.8180844,11.96477572,0.667611264,0.464456837,0.234799894,42.48460871,74.6631485,6.059860765,59.36598459,63.34223899,
-44.08227257,170.8913713,471.8760039,15.18791824,145.6570442,8.756406784,2.679189461,1702.61407,12.57193393,18.42146401,6.190214071,16.2094631,868.1976025,86.67617177,24,0.085691818,47.90417408,40.8374679,11.25835802,1.201745423,113.1687346,9.217989665,70.64048617,6.199840247,0.513080468,47.93413342,135.0561127,22.31357839,0.595289124,0.450820154,0.121660511,25.60168507,78.92824152,12.66442329,36.83025568,64.17928628,
-44.09037101,178.0027183,508.2980933,9.427606323,177.1620322,7.8111962,6.123449715,1318.096087,16.59223916,21.34832952,12.88494608,16.97311776,1051.545575,77.57201305,27,0.404272036,45.68788339,16.51292894,37.79918766,1.111668779,113.6201132,19.21856723,179.2235795,6.308609478,0.356158335,37.11913102,148.7974782,16.70875678,0.542183797,0.39777304,0.294639717,25.81487023,75.69826589,25.14815339,16.5256211,65.1277007,
-40.0193325,173.0827208,201.7092315,14.53955781,197.8698979,9.930504231,9.100993981,1524.306452,14.65301063,20.67470785,10.73572788,11.66913844,831.8345587,100,27,0.013840921,59.37449163,38.61719633,2.008312041,1.083674025,103.4789563,35.12525318,176.3737742,6.426111173,0.356056135,28.85709382,227.9080451,14.39053046,0.681152919,0.579892453,0.348000064,33.64293076,70.57922612,5.289618669,38.31968313,82.52291148,
